BOR;AN;FI;FI_EJ;STATUT;HEB_MED;HEB_CHIR;HEB_PERINAT;HEB_PSY;HEB_SSR;HEB_SLD;MED;CHIRAMBU;PSY;RTH;CHIMIO;IRC;IVGAMP;CPP;HAD;SSR;URG;SMURSAMU;BLOC;IMAG;BIO;ANEST;MEDIC;STERIL;DIM;TELEMED;EMSP;DOULEUR;PALIA;MSOCIAL;CARDIO_INT;REA;CHIRCANCER;NEUROCHIR;NEURO_INT;GREFFE;BRULE;CHIRCAR
FILTRE;2019;130783764;920030269;DECLA;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;;;;;;;;
FILTRE;2019;130783764;920030269;INIT;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;
FILTRE;2019;130784051;130037823;DECLA;1;1;0;0;1;0;1;1;0;1;1;0;0;0;0;1;0;0;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;1
FILTRE;2019;130784051;130037823;INIT;1;1;0;0;1;0;1;1;0;1;1;0;0;0;0;1;0;0;1;;;;;;;;;;;;1;1;1;1;1;0;0;1
FILTRE;2019;130784085;920030921;DECLA;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;0;0;0;0;;;;;;;;
FILTRE;2019;130784085;920030921;INIT;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;
FILTRE;2019;130784226;130804032;DECLA;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
FILTRE;2019;130784226;130804032;INIT;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;0;0;0;0;0;0;0;0
FILTRE;2019;130784234;130786049;DECLA;1;1;0;1;1;0;1;1;1;0;1;0;0;0;0;1;0;0;1;1;0;1;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0
FILTRE;2019;130784234;130786049;INIT;1;1;0;1;1;0;1;1;1;0;0;0;0;0;0;0;0;0;1;;;;;;;;;;;;0;0;0;0;0;0;0;0
FILTRE;2019;130784291;130001696;DECLA;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;;;;;;;;
FILTRE;2019;130784291;130001696;INIT;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;
FILTRE;2019;130784481;130006562;DECLA;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;;;;;;;;
FILTRE;2019;130784481;130006562;INIT;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;
FILTRE;2019;130784549;130001811;DECLA;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;;;;;;;;
FILTRE;2019;130784549;130001811;INIT;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;
FILTRE;2019;130784580;920030269;DECLA;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;;;;;;;;
FILTRE;2019;130784580;920030269;INIT;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;
FILTRE;2019;130784598;130001852;DECLA;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;1;0;0;0;0;1;;;;;;;;
FILTRE;2019;130784598;130001852;INIT;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;;;;;;;;;;;;;;;;;;;
FILTRE;2019;130784606;130001860;DECLA;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;;;;;;;;
FILTRE;2019;130784606;130001860;INIT;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;
FILTRE;2019;130784697;130001902;DECLA;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;;;;;;;;
FILTRE;2019;130784697;130001902;INIT;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;
FILTRE;2019;130784713;130038847;DECLA;1;1;1;0;0;0;1;1;0;1;1;0;1;0;0;0;1;0;1;1;0;1;1;1;1;0;0;0;0;0;1;1;1;0;0;0;0;0
FILTRE;2019;130784713;130038847;INIT;1;1;1;0;0;0;0;1;0;0;1;0;1;0;0;0;1;0;1;;;;;;;;;;;;1;1;1;0;0;0;0;0
FILTRE;2019;130784812;130001985;DECLA;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;;;;;;;;
FILTRE;2019;130784812;130001985;INIT;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;;;;;;;;;;;;;;;;;;;
FILTRE;2019;130784903;130002041;DECLA;1;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0
FILTRE;2019;130784903;130002041;INIT;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;;;;;;;;;;;;0;0;0;0;0;0;0;0
FILTRE;2019;130784911;920030855;DECLA;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;;;;;;;;
FILTRE;2019;130784911;920030855;INIT;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;
FILTRE;2019;130784952;130014228;DECLA;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
FILTRE;2019;130784952;130014228;INIT;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;
FILTRE;2019;130785389;130002173;DECLA;0;1;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;1;1;0;1;1;1;1;0;0;0;0;1;0;0;1;0;0;0;0;0
FILTRE;2019;130785389;130002173;INIT;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;;;;;;;;;;;;0;0;1;0;0;0;0;0
FILTRE;2019;130785462;130002207;DECLA;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;;;;;;;;
FILTRE;2019;130785462;130002207;INIT;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;
FILTRE;2019;130785652;130014228;DECLA;1;1;1;0;0;0;1;1;0;0;1;1;1;0;1;0;1;0;1;1;1;1;1;0;1;0;1;1;1;1;1;1;1;0;0;0;0;1
FILTRE;2019;130785652;130014228;INIT;1;1;1;0;0;0;1;1;0;0;1;0;1;0;1;0;1;0;1;;;;;;;;;;;;1;1;1;0;0;0;0;1
FILTRE;2019;130785678;130002249;DECLA;1;1;0;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;1;1;0;1;1;1;1;0;0;0;0;0;0;1;1;0;0;0;0;0
FILTRE;2019;130785678;130002249;INIT;1;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;1;;;;;;;;;;;;0;1;1;0;0;0;0;0
FILTRE;2019;130785975;310021340;DECLA;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;;;;;;;;
FILTRE;2019;130785975;310021340;INIT;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;
FILTRE;2019;130785983;130002306;DECLA;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;0;0;1;1;;;;;;;;
FILTRE;2019;130785983;130002306;INIT;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;;;;;;;;;;;;;;;;;;;
FILTRE;2019;130786015;130002322;DECLA;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;;;;;;;;
FILTRE;2019;130786015;130002322;INIT;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;
FILTRE;2019;130786023;130002330;DECLA;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;;;;;;;;
FILTRE;2019;130786023;130002330;INIT;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;;;;;;;;;;;;;;;;;;;
FILTRE;2019;130786296;130002421;DECLA;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;;;;;;;;
FILTRE;2019;130786296;130002421;INIT;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;
FILTRE;2019;130786361;130002447;DECLA;1;1;0;0;0;0;1;1;0;0;1;0;1;0;0;0;1;0;1;1;0;0;1;1;1;0;0;0;1;0;0;1;1;0;0;0;0;0
FILTRE;2019;130786361;130002447;INIT;1;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0;1;;;;;;;;;;;;0;1;1;0;0;0;0;0
FILTRE;2019;130786445;130002488;DECLA;1;1;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0
FILTRE;2019;130786445;130002488;INIT;0;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;;;;;;;;;;;;0;0;1;0;0;0;0;0
FILTRE;2019;130786742;750821092;DECLA;1;1;0;1;1;0;1;1;1;0;1;0;0;0;0;1;1;0;1;1;1;1;1;1;1;0;1;1;1;1;0;1;1;0;0;0;0;0
FILTRE;2019;130786742;750821092;INIT;1;1;0;1;1;0;1;1;1;0;1;0;0;0;0;1;1;0;1;;;;;;;;;;;;0;1;1;0;0;0;0;0
FILTRE;2019;130786890;130001688;DECLA;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;;;;;;;;
FILTRE;2019;130786890;130001688;INIT;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;
FILTRE;2019;130786924;130037815;DECLA;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;0;0;0;1;;;;;;;;
FILTRE;2019;130786924;130037815;INIT;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;;;;;;;;;;;;;;;;;;;
FILTRE;2019;130786932;130002660;DECLA;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;1;0;0;0;0;0;;;;;;;;
FILTRE;2019;130786932;130002660;INIT;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;;;;;;;;;;;;;;;;;;;
FILTRE;2019;130786973;130002702;DECLA;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;;;;;;;;
FILTRE;2019;130786973;130002702;INIT;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;
FILTRE;2019;130787369;130002777;DECLA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;;;;;;;;
FILTRE;2019;130787369;130002777;INIT;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;;;;;;;;;;;;;;;;;;;
FILTRE;2019;130789159;920030269;DECLA;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
FILTRE;2019;130789159;920030269;INIT;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;;;;;;;;;;;;0;0;0;0;0;0;0;0
FILTRE;2019;130789357;130002843;DECLA;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;0;0;0;1;;;;;;;;
FILTRE;2019;130789357;130002843;INIT;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;;;;;;;;;;;;;;;;;;;
FILTRE;2019;130790157;130789316;DECLA;0;0;0;1;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
FILTRE;2019;130790157;130789316;INIT;0;0;0;1;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;
FILTRE;2019;130798002;130004807;DECLA;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;;;;;;;;
FILTRE;2019;130798002;130004807;INIT;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;
FILTRE;2019;130798358;130041916;DECLA;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
FILTRE;2019;130798358;130041916;INIT;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;
FILTRE;2019;130802143;130804396;DECLA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;;;;;;;;
FILTRE;2019;130802143;130804396;INIT;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;;;;;;;;;;;;;;;;;;;
FILTRE;2019;130804032;;DECLA;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;;;;;;;;
FILTRE;2019;130804032;;INIT;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;
FILTRE;2019;130804297;130786049;DECLA;1;1;0;0;0;0;1;1;0;1;1;1;0;0;0;0;1;1;1;1;1;1;1;0;0;1;1;0;0;1;0;1;0;1;0;1;0;1
FILTRE;2019;130804297;130786049;INIT;1;1;0;0;0;0;1;1;0;0;0;1;0;0;0;0;0;1;1;;;;;;;;;;;;0;1;0;1;0;1;0;1
FILTRE;2019;130806011;750720534;DECLA;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;;;;;;;;
FILTRE;2019;130806011;750720534;INIT;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;
FILTRE;2019;130806029;940023591;DECLA;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;;;;;;;;
FILTRE;2019;130806029;940023591;INIT;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;
FILTRE;2019;130806078;130016058;DECLA;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;;;;;;;;
FILTRE;2019;130806078;130016058;INIT;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;
FILTRE;2019;130806417;130006810;DECLA;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
FILTRE;2019;130806417;130006810;INIT;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;
FILTRE;2019;130808843;920030152;DECLA;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;1;;;;;;;;
FILTRE;2019;130808843;920030152;INIT;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;
FILTRE;2019;130809015;130001928;DECLA;1;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;1;0;1;0;1;0;1;1;0;0;0;0;0;0;0;0
FILTRE;2019;130809015;130001928;INIT;1;0;0;0;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;;;;;;;;;;;;0;0;0;0;0;0;0;0
FILTRE;2019;130809809;130007156;DECLA;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;;;;;;;;
FILTRE;2019;130809809;130007156;INIT;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;
FILTRE;2019;130809981;750056335;DECLA;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;;;;;;;;
FILTRE;2019;130809981;750056335;INIT;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;;;;;;;;;;;;;;;;;;;
FILTRE;2019;130810740;130007362;DECLA;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;1;0;1;1;1;1;0;0;0;0;0;0;1;1;0;0;0;0;0
FILTRE;2019;130810740;130007362;INIT;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;;;;;;;;;;;;0;1;1;0;0;0;0;0
FILTRE;2019;130811102;130007487;DECLA;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0
FILTRE;2019;130811102;130007487;INIT;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;0;0;0;0;0;0;0;0
FILTRE;2019;130811797;130006562;DECLA;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
FILTRE;2019;130811797;130006562;INIT;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;
FILTRE;2019;140000027;140000035;DECLA;1;1;1;0;1;1;1;1;0;0;1;1;1;0;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;0;0;0;0;0
FILTRE;2019;140000027;140000035;INIT;1;1;1;0;1;1;1;1;0;0;1;1;1;0;1;0;1;1;1;;;;;;;;;;;;0;1;1;0;0;0;0;0
FILTRE;2019;140000076;140000092;DECLA;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1;1;0;0;0;1;0;0;1;0;1;0;0;0;1;1;;;;;;;;
FILTRE;2019;140000076;140000092;INIT;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;;;;;;;;;;;;;;;;;;;
FILTRE;2019;140000209;140000100;DECLA;1;1;1;1;1;0;1;1;1;0;1;1;1;0;1;1;1;1;1;1;1;1;1;0;1;1;1;0;1;1;1;1;1;1;1;1;0;1
FILTRE;2019;140000209;140000100;INIT;1;1;1;0;1;0;1;1;0;0;1;1;1;0;1;1;1;1;1;;;;;;;;;;;;1;1;1;1;1;1;0;1
FILTRE;2019;140000233;140000118;DECLA;1;1;1;0;1;0;1;1;1;0;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;0;0;0;0;0
FILTRE;2019;140000233;140000118;INIT;1;1;0;0;1;0;1;1;1;0;0;0;1;0;1;1;1;1;1;;;;;;;;;;;;0;0;0;0;0;0;0;0
FILTRE;2019;140000241;140026279;DECLA;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;;;;;;;;
FILTRE;2019;140000241;140026279;INIT;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;
FILTRE;2019;140000258;140000415;DECLA;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;;;;;;;;
FILTRE;2019;140000258;140000415;INIT;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;;;;;;;;;;;;;;;;;;;
FILTRE;2019;140000290;140000449;DECLA;1;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;1;0;0;0;0;0;0;1;1;0;0;0;0;0
FILTRE;2019;140000290;140000449;INIT;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;;;;;;;;;;;;0;0;1;0;0;0;0;0
FILTRE;2019;140000308;140000134;DECLA;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1;1;;;;;;;;
FILTRE;2019;140000308;140000134;INIT;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;
FILTRE;2019;140000340;140025800;DECLA;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0
FILTRE;2019;140000340;140025800;INIT;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;0;0;0;0;0;0;0;0
FILTRE;2019;140000373;140000159;DECLA;1;0;0;1;1;1;1;0;1;0;1;0;1;1;1;1;1;1;0;1;0;1;1;0;1;1;1;0;1;1;0;0;0;0;0;0;0;0
FILTRE;2019;140000373;140000159;INIT;1;0;0;0;1;1;1;0;0;0;0;0;0;0;1;1;1;1;0;;;;;;;;;;;;0;0;0;0;0;0;0;0
FILTRE;2019;140000456;140000316;DECLA;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;0;1;0;1;;;;;;;;
FILTRE;2019;140000456;140000316;INIT;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;
FILTRE;2019;140000555;140000639;DECLA;1;1;0;0;0;0;1;1;0;1;1;0;0;0;0;0;0;0;1;1;1;0;1;0;1;0;1;1;1;1;0;1;1;0;1;0;0;0
FILTRE;2019;140000555;140000639;INIT;1;1;0;0;0;0;1;1;0;1;1;0;0;0;0;0;0;0;1;;;;;;;;;;;;0;0;1;0;0;0;0;0
FILTRE;2019;140002254;140000852;DECLA;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
FILTRE;2019;140002254;140000852;INIT;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;
FILTRE;2019;140002452;140025800;DECLA;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;1;0;1;1;0;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0
FILTRE;2019;140002452;140025800;INIT;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;1;0;1;;;;;;;;;;;;0;0;0;0;0;0;0;0
FILTRE;2019;140002619;750721334;DECLA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
FILTRE;2019;140002619;750721334;INIT;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;;;;;;;;;;;;;;;;;;;
FILTRE;2019;140004136;140000092;DECLA;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;;;;;;;;
FILTRE;2019;140004136;140000092;INIT;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;
FILTRE;2019;140004383;140000100;DECLA;1;0;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
FILTRE;2019;140004383;140000100;INIT;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;0;0;0;0;0;0;0;0
FILTRE;2019;140012196;140000100;DECLA;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
FILTRE;2019;140012196;140000100;INIT;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;
FILTRE;2019;140013830;140000118;DECLA;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
FILTRE;2019;140013830;140000118;INIT;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;
FILTRE;2019;140015975;310021092;DECLA;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;1;;;;;;;;
FILTRE;2019;140015975;310021092;INIT;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;
FILTRE;2019;140016155;140027426;DECLA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;;;;;;;;
FILTRE;2019;140016155;140027426;INIT;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;;;;;;;;;;;;;;;;;;;
FILTRE;2019;140016759;140003146;DECLA;1;1;1;0;0;0;1;1;0;0;1;0;1;0;0;0;1;0;1;0;0;1;1;1;1;1;0;1;1;1;0;1;1;0;0;0;0;0
FILTRE;2019;140016759;140003146;INIT;1;1;1;0;0;0;0;1;0;0;1;0;1;0;0;0;1;0;1;;;;;;;;;;;;0;0;1;0;0;0;0;0
FILTRE;2019;140017237;140003278;DECLA;1;1;0;0;0;0;1;1;0;0;0;1;0;0;0;0;1;0;1;1;0;0;1;1;1;0;0;0;0;0;1;1;1;0;0;0;0;1
FILTRE;2019;140017237;140003278;INIT;1;1;0;0;0;0;0;1;0;0;0;1;0;0;0;0;1;0;1;;;;;;;;;;;;1;1;1;0;0;0;0;1
FILTRE;2019;140017278;610787285;DECLA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;;;;;;;;
FILTRE;2019;140017278;610787285;INIT;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;;;;;;;;;;;;;;;;;;;
FILTRE;2019;140017401;140000092;DECLA;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
FILTRE;2019;140017401;140000092;INIT;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;
FILTRE;2019;140018730;140000423;DECLA;1;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;1;1;1;0;0;0;0;0;1;1;0;0;0;0;0
FILTRE;2019;140018730;140000423;INIT;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;;;;;;;;;;;;0;0;1;0;0;0;0;0
